clean_tags,hashtags,date,Year,Month,Day,user_id,username,name,tweet,language,mentions,replies_count,retweets_count,likes_count,link,retweet,reply_to
"klimakrise, ecbfossilfree","['klimakrise', 'ecbfossilfree']",2021-03-10,2021,3,10,1072187272815149057,fridayforfuture,Fridays for Future Germany,"Seit Monaten versucht Christine @Lagarde, die EZB mit blumigen Reden und Ankündigungen grün zu waschen. In Wahrheit arbeiten die Regeln der Bank gegen die Bekämpfung der #Klimakrise. Was wir brauchen, ist ein  verbindlicher Plan für 1,5°C. #ECBFossilFree  https://t.co/0LxbZHwcdo",de,"[{'screen_name': 'lagarde', 'name': 'christine lagarde', 'id': '304909941'}]",10,49,210,https://twitter.com/FridayForFuture/status/1369708242943762433,False,[]
klimawähltgerechtigkeit,['klimawähltgerechtigkeit'],2021-03-10,2021,3,10,1072187272815149057,fridayforfuture,Fridays for Future Germany,"Vor der Wahl fragt @fffstuttgart beim lokalen Kandidaten Thilo Schlopp (FDP) nach seinen Plänen zu Klimagerechtigkeit. Statt die E-Mail samt Kommentar weiterzuleiten, antwortet er.  Liebe @FDPBW, wollt ihr das Internet nicht lieber den Profis überlassen? #KlimaWähltGerechtigkeit  https://t.co/Kr4DlEP4tf",de,"[{'screen_name': 'fffstuttgart', 'name': 'fridays for future stuttgart', 'id': '1072822187307008006'}, {'screen_name': 'fdpbw', 'name': 'fdp baden-württemberg', 'id': '22157096'}]",72,509,2984,https://twitter.com/FridayForFuture/status/1369748085874769928,False,[]
fridaysforfuture,['fridaysforfuture'],2021-03-10,2021,3,10,18080108,tan123,Tom Nelson,"Important note for brainwashed kids who believe that AGW will kill them: ""the risk of death from extreme events worldwide has declined dramatically – by around two orders of magnitude – over the past century"" #FridaysForFuture",en,[],2,14,20,https://twitter.com/tan123/status/1369760099795955713,False,[]
"otd, fridaysforfuture","['otd', 'fridaysforfuture']",2021-03-11,2021,3,11,46506333,kroschel,Kroschel,"After the shutdown of the last last nuclear power plants, instabilities in the power grid build up  to a week-long blackout in early March with over 10,000 fatalities. #OTD 2023, on early Sunday morning, a “National Restoration Committee” takes power in Germany. #FridaysForFuture  https://t.co/zDCJhLpmhG",en,[],4,30,16,https://twitter.com/kroschel/status/1370132718869229576,False,[]
"atomausstieg, fukushima10, fridaysforfuture, phoenixrunde","['atomausstieg', 'fukushima10', 'fridaysforfuture', 'phoenixrunde']",2021-03-11,2021,3,11,24892844,phoenix_de,phoenix,".@FridayForFuture fordern: Wir müssen schon jetzt in erneuerbare Energien investieren, statt nur auf Überbrückungstechnologien zu setzen. #Atomausstieg #Fukushima10 #FridaysForFuture  Die aktuelle #phoenixrunde 📲 https://t.co/AKJcacKIZs  https://t.co/FW2MexuqH2",de,"[{'screen_name': 'fridayforfuture', 'name': 'fridays for future germany', 'id': '1072187272815149057'}]",16,7,30,https://twitter.com/phoenix_de/status/1370130356507148294,False,[]
"phoenixrunde, fukushima10","['phoenixrunde', 'fukushima10']",2021-03-11,2021,3,11,24892844,phoenix_de,phoenix,"Jetzt live #phoenixrunde: Klimawandel &amp; Energiewende – Können wir auf Atomkraft verzichten? Alexander Kähler diskutiert mit Ursula Weidenfeld, Prof. @HansWernerSinn, @quangpaasch (@fridayforfuture) &amp; Prof. @CKemfert. #Fukushima10  https://t.co/PKyXq63Rgc",de,"[{'screen_name': 'hanswernersinn', 'name': 'hans-werner sinn', 'id': '2412642679'}, {'screen_name': 'quangpaasch', 'name': 'quang paasch', 'id': '1185994478009700352'}, {'screen_name': 'fridayforfuture', 'name': 'fridays for future germany', 'id': '1072187272815149057'}, {'screen_name': 'ckemfert', 'name': 'claudia kemfert 🇺🇦', 'id': '48406195'}]",9,6,12,https://twitter.com/phoenix_de/status/1370056461926100997,False,[]
fridaysforfuture,['fridaysforfuture'],2021-03-11,2021,3,11,46506333,kroschel,Kroschel,"🎼🎵Wir werden weiter abschalten Wenn alles in Scherben fällt, Denn heute verdunkeln wir Deutschland Und morgen die ganze Welt.🎵 #FridaysForFuture",de,[],4,25,65,https://twitter.com/kroschel/status/1370011120828882958,False,[]
"klimaschutz, coronakonform, fff, klimastreik","['klimaschutz', 'coronakonform', 'fff', 'klimastreik']",2021-03-11,2021,3,11,1117137120597028864,verdi_westfalen,🖖 ver.di Westfalen,"Vorfahrt für einen sozial gerechten #Klimaschutz!ver.di unterstützt diesen Aktionstag und ruft dazu auf, sich am 19.3. außerh. der Arbeitszeit an den Aktionen #coronakonform zu beteiligen! @_verdi:  https://t.co/6KDA17uGBI @FridayForFuture #FFF #Klimastreik  @futurefridaysDO  https://t.co/E6OwHnSBoH",de,"[{'screen_name': '_verdi', 'name': 'ver.di - vereinte dienstleistungsgewerkschaft', 'id': '121362786'}, {'screen_name': 'fridayforfuture', 'name': 'fridays for future germany', 'id': '1072187272815149057'}, {'screen_name': 'futurefridaysdo', 'name': 'fridays for future dortmund', 'id': '1086335890186752002'}]",2,9,23,https://twitter.com/verdi_Westfalen/status/1370038552126427141,False,[]
"fdp, fridaysforfuture","['fdp', 'fridaysforfuture']",2021-03-11,2021,3,11,17835938,fr,FrankfurterRundschau,Peinliche Mail von #FDP Politiker an #FridaysForFuture geht nach hinten los.   https://t.co/ETxau1aQSH,de,[],3,5,10,https://twitter.com/fr/status/1369938202404995074,False,[]
"konstanz, klimanotstand","['konstanz', 'klimanotstand']",2021-03-11,2021,3,11,60286712,nikvolz,Nik Volz,"Hier in #Konstanz – der ersten Stadt, die in Deutschland den #Klimanotstand ausgerufen hat – soll heute übrigens ein Szenario zur Klimaneutralität 2035 beschlossen werden. Keine Pointe. @knforfuture @FridayForFuture",de,"[{'screen_name': 'knforfuture', 'name': 'fridays for future konstanz #klimavor8', 'id': '1092681569930805248'}, {'screen_name': 'fridayforfuture', 'name': 'fridays for future germany', 'id': '1072187272815149057'}]",2,6,23,https://twitter.com/nikvolz/status/1369932728121049090,False,[]
klartextklima5,['klartextklima5'],2021-03-11,2021,3,11,102157523,terliwetter,Özden Terli,"Stefan Rahmstorf im #KlartextKlima5 zu Physik des Klimas, unmissverständlich: ""Die Treibhausgas-Emissionen müssen runter - nur das zählt.""  Die ganze Folge Klartext Klima 5:  https://t.co/SFo2V4M00R…  @FridayForFuture @sciforfutur @carla_reemtsma @rahmstorf @VQuaschning  https://t.co/vaFE3xhm48",de,"[{'screen_name': 'fridayforfuture', 'name': 'fridays for future germany', 'id': '1072187272815149057'}, {'screen_name': 'carla_reemtsma', 'name': 'carla reemtsma', 'id': '4208253779'}, {'screen_name': 'rahmstorf', 'name': 'prof. stefan rahmstorf 🌏🇺🇦', 'id': '253998571'}, {'screen_name': 'vquaschning', 'name': 'volker quaschning', 'id': '725866657'}]",3,42,156,https://twitter.com/TerliWetter/status/1369918388768751617,False,[]
"ohnemeinenphysiotherapeuten, therapeutenamlimit, gesundheitkämpft, unten, einesorgeweniger, heimatstern, noafd, fridaysforfuture, legalizeit, richtermüller, cdurausausderregierung","['ohnemeinenphysiotherapeuten', 'therapeutenamlimit', 'gesundheitkämpft', 'unten', 'einesorgeweniger', 'heimatstern', 'noafd', 'fridaysforfuture', 'legalizeit', 'richtermüller', 'cdurausausderregierung']",2021-03-11,2021,3,11,3208594605,jmxmertens,Jörg Mertens🥦🌈🇺🇦#EineSorgeWeniger,Guten Morgen vom Hirschgarten 👋😷Donnerstag... Es könnte wärmer sein! 😎 #ohnemeinenphysiotherapeuten #therapeutenamlimit #gesundheitkämpft #unten #einesorgeweniger #heimatstern #noafd #FridaysForFuture #LegalizeIt #RichterMüller #CDUrausausderRegierung 💪✊🍀🌹🥦,de,[],6,4,16,https://twitter.com/JmxMertens/status/1369842279154937858,False,[]
"climatejustice, nomoreemptypromises","['climatejustice', 'nomoreemptypromises']",2021-03-11,2021,3,11,1072187272815149057,fridayforfuture,Fridays for Future Germany,Distance we would walk for #ClimateJustice: 📍      📏500 miles            📏                  📍                       📏 500 more                             📏                                   🌍 #NoMoreEmptyPromises  Finde Streiks in deiner Nähe:  https://t.co/ojS3E9gPNt,de,[],5,38,188,https://twitter.com/FridayForFuture/status/1369972599455895556,False,[]
fridaysforfuture,['fridaysforfuture'],2021-03-12,2021,3,12,955721595854774272,makichyana,Arshak Makichyan,My 104 week. @roscomnadzor is trying to slow down @Twitter in Russia but I have better idea - let’s slow down climate change. #FridaysForFuture  https://t.co/rEi49Rd5GW,en,"[{'screen_name': 'roscomnadzor', 'name': 'роскомнадзор', 'id': '717497946'}, {'screen_name': 'twitter', 'name': 'twitter', 'id': '783214'}]",18,243,1098,https://twitter.com/MakichyanA/status/1370376743173951491,False,[]
"fridaysforfuture, nomoreemptypromises","['fridaysforfuture', 'nomoreemptypromises']",2021-03-12,2021,3,12,1096806462075162624,f4f_barcelona,Fridays For Future Barcelona 🌱,"És una vergonya que, amb la responsabilitat històrica i global que té, la UE i els seus estats membres facin tan poc. Per això, i per molt més, tots els #FridaysForFuture de @fff_europe exigim #NoMoreEmptyPromises als governants europeus. ✊🔥  https://t.co/BMzqvvO9WX",ca,"[{'screen_name': 'fff_europe', 'name': 'fridays for future europe', 'id': '1094382325977231360'}]",2,65,18,https://twitter.com/f4f_barcelona/status/1370374092155727877,False,[]
"schoolstrike4climate, fridaysforfuture, riseupmovement","['schoolstrike4climate', 'fridaysforfuture', 'riseupmovement']",2021-03-12,2021,3,12,1024229482666840069,edwinnamakanga,Edwin Namakanga,Leaderssssssssss  Do it for OUR FUTURE pleaseeeee  #schoolstrike4climate #FridaysForFuture  #RiseUpMovement  https://t.co/9KpLyMzOrR,en,[],4,77,183,https://twitter.com/edwinNamakanga/status/1370373369711955968,False,[]
nomoreemptypromises,['nomoreemptypromises'],2021-03-12,2021,3,12,1072187272815149057,fridayforfuture,Fridays for Future Germany,Bleibt nur zu sagen: Smash the patriarchy! 💜   #NoMoreEmptyPromises 8/8,de,[],5,4,62,https://twitter.com/FridayForFuture/status/1370368245920894977,False,[]
"nomoreemptypromises, fridaysforfuture, climatestrikeonline","['nomoreemptypromises', 'fridaysforfuture', 'climatestrikeonline']",2021-03-12,2021,3,12,846421584,johnkerrrrr,Joao Duccini,"University strike week 54 Next Friday is the global climate strike! We’re demanding immediate action and #NoMoreEmptyPromises from world leaders. We have no time to waste. Join us and fight for climate justice, our planet and your life! #FridaysForFuture #ClimateStrikeOnline  https://t.co/PoSdViyaLk",en,[],6,194,857,https://twitter.com/Johnkerrrrr/status/1370344246667001861,False,[]
nomoreemptypromises,['nomoreemptypromises'],2021-03-12,2021,3,12,1072187272815149057,fridayforfuture,Fridays for Future Germany,What they said in 2020:  🗣️ Merkel &amp; Macron want green recovery from coronavirus 🗣️ G20: recovery measures must tackle the climate crisis  What they did:  ⚠️ billions poured into fossil fuels ⚠️ emissions are above pre-Covid levels ⚠️ we're on a path to 4°C  #NoMoreEmptyPromises,en,[],4,40,201,https://twitter.com/FridayForFuture/status/1370338956307537920,False,[]
"schoolstrike4climate, nomoreemptypromises, savebugomaforest, fridaysforfuture, climatestrike","['schoolstrike4climate', 'nomoreemptypromises', 'savebugomaforest', 'fridaysforfuture', 'climatestrike']",2021-03-12,2021,3,12,1100423496813998081,namugerwaleah,Leah Namugerwa,#schoolstrike4climate week 109. Next week we're getting on the streets. #NoMoreEmptyPromises  #SaveBugomaForest  #FridaysForFuture #ClimateStrike  https://t.co/lcfs5KFz3R,en,[],19,297,1460,https://twitter.com/NamugerwaLeah/status/1370336788070420483,False,[]
fridaysforfuture,['fridaysforfuture'],2021-03-12,2021,3,12,1130534100538941440,fff_bangladesh,Fridays For Future - Bangladesh,"Our climate activists is now striking for climate from Jashore, Bangladesh.   @GretaThunberg @Fridays4future  #FridaysForFuture  https://t.co/5cvM0sTlbG",en,"[{'screen_name': 'gretathunberg', 'name': 'greta thunberg', 'id': '1006419421244678144'}, {'screen_name': 'fridays4future', 'name': 'fridays for future', 'id': '1053768884732547072'}]",12,249,1102,https://twitter.com/FFF_Bangladesh/status/1370337442310492161,False,[]
co2steuer,['co2steuer'],2021-03-12,2021,3,12,1211982758899142656,mathisboente,Mathis Bönte,@fridayforfuture fordert eine #CO2Steuer von 180€ pro Tonne.  https://t.co/DVgaf5oCa3   Die Ökonom*innen von @sciforfuture halten einen CO2-Preis für wichtig.  https://t.co/QYptO71hKA   Trotzdem scheitert die Umsetzung bisher an der politischen Realität. Warum?,de,"[{'screen_name': 'sciforfuture', 'name': 'scientists for future 🇩🇪', 'id': '1103391316464058369'}]",4,48,98,https://twitter.com/MathisBoente/status/1370334896011501569,False,[]
"nomoreemptypromises, allefür1komma5","['nomoreemptypromises', 'allefür1komma5']",2021-03-12,2021,3,12,17010376,gruene_jugend,GRÜNE JUGEND,"Wir rufen zum Klimastreik am 19.03. auf, weil die Klimakrise keine Pause macht - und weil @FridayForFuture mit Virolog*innen sichere Demokonzepte erarbeitet hat. Informiert euch bei eurer FFF-Gruppe, wie Streik mit Abstand vor Ort klappt! #NoMoreEmptyPromises #AlleFür1Komma5",de,"[{'screen_name': 'fridayforfuture', 'name': 'fridays for future germany', 'id': '1072187272815149057'}]",20,35,190,https://twitter.com/gruene_jugend/status/1370334367181111296,False,[]
allefür1komma5,['allefür1komma5'],2021-03-12,2021,3,12,1072187272815149057,fridayforfuture,Fridays for Future Germany,"Überall laufen die Vorbereitungen für den globalen Klimastreik nächsten Freitag auf Hochtouren! Wir streiken #AlleFür1Komma5 – mit Abstand &amp; Masken auf Fahrraddemos und Kundgebungen, mit Kunstaktionen und natürlich im Netz.  📢 Seid dabei:  https://t.co/rSdQ8C1XXi  https://t.co/rwOPOXug1i",de,[],13,103,358,https://twitter.com/FridayForFuture/status/1370333260249759747,False,[]
"nomoreemptypromises, allefür1komma5","['nomoreemptypromises', 'allefür1komma5']",2021-03-12,2021,3,12,1072187272815149057,fridayforfuture,Fridays for Future Germany,"Gründe für Kohlekraft: ▶️ 🔘──────── 00:02  Gründe für Erdgas: ▶️ 🔘──────── 00:08  Gründe, beim globalen Klimastreik dabeizusein: ▶️ 🔘──────── 19:03:21  #NoMoreEmptyPromises #AlleFür1Komma5",de,[],30,90,744,https://twitter.com/FridayForFuture/status/1370338234887237638,False,[]
"mobilität, rad, fridaysforfuture, klimawandel, öffentlicherraum, augustinlesen","['mobilität', 'rad', 'fridaysforfuture', 'klimawandel', 'öffentlicherraum', 'augustinlesen']",2021-03-12,2021,3,12,975474069859651586,augustinzeitung,AUGUSTIN Boulevardzeitung,"Was heißt Verteilungsgerechtigkeit, wenn’s um Verkehrsflächen geht? Wir sehen das wie Irene Bittner vom @VCOE_AT: Wir brauchen mehr Platz zum Gehen! #Mobilität #Rad #Fridaysforfuture #Klimawandel #ÖffentlicherRaum #AugustinLesen  https://t.co/mhX42ghAvf",de,"[{'screen_name': 'vcoe_at', 'name': 'vcö', 'id': '360567676'}]",2,85,15,https://twitter.com/AugustinZeitung/status/1370382556017913857,False,[]
"noplanetb, fridaysforfuture, nigeria, sengal, ethiopia","['noplanetb', 'fridaysforfuture', 'nigeria', 'sengal', 'ethiopia']",2021-03-12,2021,3,12,373157754,youranoncentral,Anonymous,"The Great Green Wall of trees will span 5,000 miles (8000 kilometers), create 10 million jobs along the way, and be the largest living structure on the planet.  #NoPlanetB  #FridaysForFuture #Nigeria  #Sengal  #Ethiopia  Subscribe!👇👇  https://t.co/LdHUnl6HDf",en,[],11,313,815,https://twitter.com/YourAnonCentral/status/1370453600229453826,False,[]
"climatestrikeonline, fridaysforfuture, fightfor1point5","['climatestrikeonline', 'fridaysforfuture', 'fightfor1point5']",2021-03-12,2021,3,12,952636350158819328,rhosking252,Robert Redmayne Hosking,🆘🆘🆘🗣️📢🆘🆘🌍🆘🆘🌿 WEEK 48: FRIDAYS FOR FUTURE CLIMATE STRIKE : #ClimateStrikeOnline #FridaysForFuture ✊🗣️📢🆘🌍🆘🌿 @Fridays4future @GretaThunberg @vanessa_vash #FightFor1Point5 🗣️📢🆘🔥🌍🔥🆘🌿 IT'S TIME FOR DEFINITIVE GLOBAL CLIMATE ACTION - EVERY GOVERMENT - NO EXCUSES.  https://t.co/pI5JbrSVxb,en,"[{'screen_name': 'fridays4future', 'name': 'fridays for future', 'id': '1053768884732547072'}, {'screen_name': 'gretathunberg', 'name': 'greta thunberg', 'id': '1006419421244678144'}, {'screen_name': 'vanessa_vash', 'name': 'vanessa nakate', 'id': '1134059457191776257'}]",3,55,47,https://twitter.com/rhosking252/status/1370402798626598918,False,[]
fridaysforfuture,['fridaysforfuture'],2021-03-12,2021,3,12,126978307,kl_stone,Klaus Steinfelder,"@Marlhog1 @Luisamneubauer @David_Koebel AKW`s die Atommüll verbrennen, gibt es bis jetzt nur in bunten Propagandabroschüren und in der Phantasie.  Und für ein Land, in dem gerade 1% der Weltbevölkerung leben, sind 2% der globalen Emissionen eindeutig zuviel.  #FridaysForFuture",de,[],2,3,16,https://twitter.com/Kl_Stone/status/1370405687436664833,False,"[{'screen_name': 'Marlhog1', 'name': 'Marlhog', 'id': '1248050714229772290'}, {'screen_name': 'Luisamneubauer', 'name': 'Luisa Neubauer', 'id': '1068337838'}, {'screen_name': 'David_Koebel', 'name': 'Dr. David Koebel', 'id': '1290819727'}]"
"fridaysforfuture, nomoreemptypromises","['fridaysforfuture', 'nomoreemptypromises']",2021-03-12,2021,3,12,857609227782717440,saoi4climate,Saoi O’Connor,"#FridaysForFuture week 114 in Cork, Ireland. The climate crisis hasn’t gone anywhere and neither have we. #NoMoreEmptyPromises.  @Fridays4future @FFFireland  https://t.co/qdFOA2esQz",en,"[{'screen_name': 'fridays4future', 'name': 'fridays for future', 'id': '1053768884732547072'}, {'screen_name': 'fffireland', 'name': 'fridays for future ireland', 'id': '1076118760027836416'}]",3,56,128,https://twitter.com/saoi4climate/status/1370405734354198528,False,[]
"climatestrikeonline, digitalstrike, fridaysforfuture","['climatestrikeonline', 'digitalstrike', 'fridaysforfuture']",2021-03-12,2021,3,12,1205202374765232130,tomstweeters,Tom #StandWithUkraine 🇺🇦,#ClimateStrikeOnline #DigitalStrike for #FridaysForFuture  Continueing to demand global leadership to not just listen to the science but act upon it too! No meaningful action has been taken despite that the problem and it's solutions have been know for 30 years!  https://t.co/SKkkqTuLr4,en,[],4,67,65,https://twitter.com/TomsTweeters/status/1370407363677720576,False,[]
"nomoreemptypromises, fridaysforfuture, climateaction","['nomoreemptypromises', 'fridaysforfuture', 'climateaction']",2021-03-12,2021,3,12,1180555549672460289,annakernahan,Anna Kernahan,Climate strike week 80. Next Friday is the global day of action and everyone is needed! Go to @fffnireland to participate and help to fight for climate justice. #NoMoreEmptyPromises #FridaysForFuture #ClimateAction  https://t.co/uAMJXbixEg,en,"[{'screen_name': 'fffnireland', 'name': 'fridays for future northern ireland', 'id': '1275200908104740867'}]",4,125,162,https://twitter.com/AnnaKernahan/status/1370411112492064776,False,[]
